user_id,conversion_date,week,phase,city,device_type,previous_plan,last_touch_channel,days_to_convert,premiere_monthly_brl
USR001547,2024-04-08,3,Full flight wk2,SP,tablet,free,Digital Video (Google Ads),10,34.9
USR001548,2024-04-12,3,Full flight wk2,SP,mobile,ad-supported,Digital Video (Google Ads),4,34.9
USR001549,2024-04-08,3,Full flight wk2,SP,mobile,free,Digital Video (Google Ads),1,34.9
USR001550,2024-04-13,3,Full flight wk2,SP,desktop,free,organic,11,34.9
USR001551,2024-04-12,3,Full flight wk2,SP,desktop,free,Digital Video (Meta Ads),8,34.9
USR001552,2024-04-10,3,Full flight wk2,SP,desktop,basic,Digital Video (TikTok Ads),8,34.9
USR001553,2024-04-13,3,Full flight wk2,SP,mobile,ad-supported,Digital Video (YouTube Ads),8,34.9
USR001554,2024-04-11,3,Full flight wk2,SP,desktop,ad-supported,Digital Video (YouTube Ads),14,34.9
USR001555,2024-04-09,3,Full flight wk2,SP,desktop,free,Digital Video (YouTube Ads),9,34.9
USR001556,2024-04-14,3,Full flight wk2,SP,mobile,free,Digital Video (Google Ads),4,34.9
USR001557,2024-04-12,3,Full flight wk2,SP,tablet,free,Digital Video (TikTok Ads),6,34.9
USR001558,2024-04-10,3,Full flight wk2,SP,mobile,free,Digital Video (Google Ads),6,34.9
USR001559,2024-04-12,3,Full flight wk2,SP,desktop,basic,Digital Video (TikTok Ads),10,34.9
USR001560,2024-04-13,3,Full flight wk2,SP,desktop,free,Digital Video (YouTube Ads),10,34.9
USR001561,2024-04-13,3,Full flight wk2,SP,mobile,free,Digital Video (Meta Ads),12,34.9
USR001562,2024-04-10,3,Full flight wk2,SP,tablet,basic,Digital Video (Google Ads),2,34.9
USR001563,2024-04-12,3,Full flight wk2,SP,mobile,basic,organic,0,34.9
USR001564,2024-04-14,3,Full flight wk2,SP,mobile,free,Digital Video (TikTok Ads),6,34.9
USR001565,2024-04-09,3,Full flight wk2,SP,mobile,free,Digital Video (TikTok Ads),11,34.9
USR001566,2024-04-09,3,Full flight wk2,SP,tablet,basic,Digital Video (Google Ads),5,34.9
USR001567,2024-04-08,3,Full flight wk2,SP,tablet,basic,Digital Video (Meta Ads),10,34.9
USR001568,2024-04-11,3,Full flight wk2,SP,tablet,basic,Digital Video (Google Ads),6,34.9
USR001569,2024-04-08,3,Full flight wk2,SP,mobile,basic,Digital Video (Google Ads),4,34.9
USR001570,2024-04-08,3,Full flight wk2,SP,desktop,free,Digital Video (Meta Ads),1,34.9
USR001571,2024-04-08,3,Full flight wk2,SP,mobile,free,Digital Video (Meta Ads),9,34.9
USR001572,2024-04-12,3,Full flight wk2,SP,mobile,ad-supported,Digital Video (YouTube Ads),12,34.9
USR001573,2024-04-11,3,Full flight wk2,SP,desktop,basic,Digital Video (Google Ads),9,34.9
USR001574,2024-04-09,3,Full flight wk2,SP,mobile,ad-supported,organic,10,34.9
USR001575,2024-04-14,3,Full flight wk2,SP,mobile,free,Digital Video (TikTok Ads),6,34.9
USR001576,2024-04-11,3,Full flight wk2,SP,desktop,free,Digital Video (YouTube Ads),10,34.9
USR001577,2024-04-08,3,Full flight wk2,SP,mobile,basic,Digital Video (Meta Ads),13,34.9
USR001578,2024-04-11,3,Full flight wk2,SP,mobile,basic,Digital Video (Meta Ads),13,34.9
USR001579,2024-04-08,3,Full flight wk2,SP,mobile,free,Digital Video (TikTok Ads),3,34.9
USR001580,2024-04-14,3,Full flight wk2,SP,tablet,basic,Digital Video (Meta Ads),4,34.9
USR001581,2024-04-08,3,Full flight wk2,SP,mobile,basic,Digital Video (TikTok Ads),9,34.9
USR001582,2024-04-13,3,Full flight wk2,SP,mobile,free,Digital Video (Google Ads),3,34.9
USR001583,2024-04-12,3,Full flight wk2,SP,desktop,free,Digital Video (Google Ads),4,34.9
USR001584,2024-04-09,3,Full flight wk2,SP,tablet,basic,Digital Video (Meta Ads),10,34.9
USR001585,2024-04-12,3,Full flight wk2,SP,mobile,free,Digital Video (YouTube Ads),11,34.9
USR001586,2024-04-08,3,Full flight wk2,SP,mobile,free,Digital Video (Meta Ads),1,34.9
USR001587,2024-04-11,3,Full flight wk2,SP,mobile,ad-supported,Digital Video (Google Ads),9,34.9
USR001588,2024-04-14,3,Full flight wk2,SP,tablet,basic,Digital Video (Meta Ads),12,34.9
USR001589,2024-04-10,3,Full flight wk2,SP,mobile,basic,Digital Video (Google Ads),7,34.9
USR001590,2024-04-09,3,Full flight wk2,SP,desktop,basic,Digital Video (YouTube Ads),2,34.9
USR001591,2024-04-13,3,Full flight wk2,SP,desktop,free,Digital Video (Meta Ads),12,34.9
USR001592,2024-04-12,3,Full flight wk2,SP,mobile,free,Digital Video (YouTube Ads),1,34.9
USR001593,2024-04-08,3,Full flight wk2,SP,desktop,free,Digital Video (YouTube Ads),12,34.9
USR001594,2024-04-13,3,Full flight wk2,SP,desktop,ad-supported,Digital Video (Google Ads),5,34.9
USR001595,2024-04-08,3,Full flight wk2,SP,mobile,basic,Digital Video (Google Ads),5,34.9
USR001596,2024-04-14,3,Full flight wk2,SP,mobile,free,Digital Video (YouTube Ads),2,34.9
USR001597,2024-04-11,3,Full flight wk2,SP,tablet,basic,Digital Video (YouTube Ads),6,34.9
USR001598,2024-04-08,3,Full flight wk2,SP,mobile,basic,Digital Video (Google Ads),1,34.9
USR001599,2024-04-12,3,Full flight wk2,SP,mobile,basic,Digital Video (Meta Ads),0,34.9
USR001600,2024-04-10,3,Full flight wk2,SP,mobile,free,Digital Video (YouTube Ads),14,34.9
USR001601,2024-04-12,3,Full flight wk2,SP,mobile,basic,Digital Video (TikTok Ads),8,34.9
USR001602,2024-04-09,3,Full flight wk2,SP,mobile,free,Digital Video (Meta Ads),4,34.9
USR001603,2024-04-10,3,Full flight wk2,SP,mobile,free,Digital Video (YouTube Ads),2,34.9
USR001604,2024-04-11,3,Full flight wk2,SP,mobile,basic,Digital Video (YouTube Ads),12,34.9
USR001605,2024-04-08,3,Full flight wk2,SP,mobile,free,Digital Video (YouTube Ads),10,34.9
USR001606,2024-04-11,3,Full flight wk2,SP,mobile,basic,Digital Video (Meta Ads),1,34.9
USR001607,2024-04-09,3,Full flight wk2,SP,desktop,ad-supported,Digital Video (YouTube Ads),13,34.9
USR001608,2024-04-12,3,Full flight wk2,SP,mobile,basic,Digital Video (YouTube Ads),5,34.9
USR001609,2024-04-11,3,Full flight wk2,SP,tablet,free,Digital Video (TikTok Ads),4,34.9
USR001610,2024-04-10,3,Full flight wk2,SP,mobile,basic,Digital Video (Meta Ads),5,34.9
USR001611,2024-04-09,3,Full flight wk2,SP,mobile,ad-supported,organic,11,34.9
USR001612,2024-04-13,3,Full flight wk2,SP,tablet,free,Digital Video (Meta Ads),5,34.9
USR001613,2024-04-11,3,Full flight wk2,SP,desktop,ad-supported,Digital Video (YouTube Ads),1,34.9
USR001614,2024-04-12,3,Full flight wk2,SP,tablet,free,Digital Video (Google Ads),10,34.9
USR001615,2024-04-14,3,Full flight wk2,SP,desktop,free,Digital Video (Meta Ads),3,34.9
USR001616,2024-04-11,3,Full flight wk2,SP,mobile,basic,Digital Video (TikTok Ads),10,34.9
USR001617,2024-04-11,3,Full flight wk2,SP,mobile,free,Digital Video (Google Ads),4,34.9
USR001618,2024-04-13,3,Full flight wk2,SP,desktop,basic,Digital Video (Google Ads),1,34.9
USR001619,2024-04-11,3,Full flight wk2,SP,desktop,basic,organic,6,34.9
USR001620,2024-04-12,3,Full flight wk2,SP,desktop,basic,Digital Video (Meta Ads),0,34.9
USR001621,2024-04-14,3,Full flight wk2,SP,tablet,basic,organic,10,34.9
USR001622,2024-04-08,3,Full flight wk2,SP,mobile,free,Digital Video (Google Ads),10,34.9
USR001623,2024-04-10,3,Full flight wk2,SP,tablet,free,Digital Video (Google Ads),9,34.9
USR001624,2024-04-13,3,Full flight wk2,SP,desktop,ad-supported,Digital Video (Meta Ads),12,34.9
USR001625,2024-04-11,3,Full flight wk2,SP,mobile,ad-supported,Digital Video (Google Ads),3,34.9
USR001626,2024-04-12,3,Full flight wk2,SP,tablet,basic,Digital Video (TikTok Ads),11,34.9
USR001627,2024-04-12,3,Full flight wk2,SP,mobile,basic,Digital Video (Google Ads),7,34.9
USR001628,2024-04-14,3,Full flight wk2,SP,tablet,free,Digital Video (Meta Ads),5,34.9
USR001629,2024-04-08,3,Full flight wk2,SP,mobile,basic,Digital Video (Meta Ads),14,34.9
USR001630,2024-04-08,3,Full flight wk2,SP,mobile,ad-supported,Digital Video (Google Ads),4,34.9
USR001631,2024-04-10,3,Full flight wk2,SP,mobile,basic,Digital Video (YouTube Ads),7,34.9
USR001632,2024-04-10,3,Full flight wk2,SP,desktop,free,Digital Video (YouTube Ads),11,34.9
USR001633,2024-04-11,3,Full flight wk2,SP,mobile,free,Digital Video (YouTube Ads),12,34.9
USR001634,2024-04-13,3,Full flight wk2,SP,mobile,free,Digital Video (Google Ads),1,34.9
USR001635,2024-04-13,3,Full flight wk2,SP,mobile,basic,Digital Video (TikTok Ads),2,34.9
USR001636,2024-04-12,3,Full flight wk2,SP,tablet,basic,Digital Video (Google Ads),7,34.9
USR001637,2024-04-09,3,Full flight wk2,SP,mobile,free,Digital Video (TikTok Ads),10,34.9
USR001638,2024-04-13,3,Full flight wk2,SP,mobile,free,Digital Video (YouTube Ads),9,34.9
USR001639,2024-04-09,3,Full flight wk2,SP,desktop,basic,Digital Video (YouTube Ads),0,34.9
USR001640,2024-04-13,3,Full flight wk2,SP,mobile,free,Digital Video (Google Ads),12,34.9
USR001641,2024-04-14,3,Full flight wk2,SP,mobile,basic,Digital Video (Google Ads),2,34.9
USR001642,2024-04-10,3,Full flight wk2,SP,desktop,free,Digital Video (YouTube Ads),4,34.9
USR001643,2024-04-13,3,Full flight wk2,SP,tablet,free,Digital Video (TikTok Ads),5,34.9
USR001644,2024-04-12,3,Full flight wk2,SP,desktop,basic,Digital Video (YouTube Ads),1,34.9
USR001645,2024-04-10,3,Full flight wk2,SP,desktop,basic,Digital Video (YouTube Ads),2,34.9
USR001646,2024-04-14,3,Full flight wk2,SP,mobile,basic,Digital Video (Meta Ads),9,34.9
USR001647,2024-04-08,3,Full flight wk2,SP,mobile,free,Digital Video (Meta Ads),3,34.9
USR001648,2024-04-10,3,Full flight wk2,SP,mobile,free,Digital Video (Google Ads),2,34.9
USR001649,2024-04-12,3,Full flight wk2,SP,tablet,free,Digital Video (YouTube Ads),9,34.9
USR001650,2024-04-11,3,Full flight wk2,SP,desktop,free,Digital Video (YouTube Ads),8,34.9
USR001651,2024-04-13,3,Full flight wk2,SP,mobile,basic,Digital Video (TikTok Ads),2,34.9
USR001652,2024-04-11,3,Full flight wk2,SP,mobile,ad-supported,Digital Video (YouTube Ads),13,34.9
USR001653,2024-04-11,3,Full flight wk2,SP,mobile,free,Digital Video (Meta Ads),7,34.9
USR001654,2024-04-09,3,Full flight wk2,SP,desktop,basic,Digital Video (Google Ads),8,34.9
USR001655,2024-04-13,3,Full flight wk2,SP,desktop,basic,Digital Video (Meta Ads),11,34.9
USR001656,2024-04-14,3,Full flight wk2,SP,mobile,free,Digital Video (YouTube Ads),9,34.9
USR001657,2024-04-08,3,Full flight wk2,SP,mobile,ad-supported,Digital Video (TikTok Ads),0,34.9
USR001658,2024-04-10,3,Full flight wk2,SP,mobile,free,Digital Video (Google Ads),12,34.9
USR001659,2024-04-11,3,Full flight wk2,SP,desktop,basic,Digital Video (Meta Ads),8,34.9
USR001660,2024-04-08,3,Full flight wk2,SP,mobile,basic,Digital Video (Meta Ads),13,34.9
USR001661,2024-04-10,3,Full flight wk2,SP,mobile,free,Digital Video (Meta Ads),7,34.9
USR001662,2024-04-12,3,Full flight wk2,SP,desktop,free,Digital Video (Google Ads),11,34.9
USR001663,2024-04-14,3,Full flight wk2,SP,mobile,ad-supported,Digital Video (Meta Ads),13,34.9
USR001664,2024-04-08,3,Full flight wk2,SP,mobile,free,Digital Video (YouTube Ads),7,34.9
USR001665,2024-04-14,3,Full flight wk2,SP,mobile,free,organic,12,34.9
USR001666,2024-04-13,3,Full flight wk2,SP,mobile,free,Digital Video (Meta Ads),9,34.9
USR001667,2024-04-16,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),9,34.9
USR001668,2024-04-17,4,Full flight wk3,SP,tablet,basic,Digital Video (Meta Ads),2,34.9
USR001669,2024-04-17,4,Full flight wk3,SP,mobile,ad-supported,organic,9,34.9
USR001670,2024-04-17,4,Full flight wk3,SP,tablet,free,organic,13,34.9
USR001671,2024-04-15,4,Full flight wk3,SP,desktop,free,Digital Video (Google Ads),4,34.9
USR001672,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),2,34.9
USR001673,2024-04-20,4,Full flight wk3,SP,mobile,free,Digital Video (YouTube Ads),6,34.9
USR001674,2024-04-18,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),6,34.9
USR001675,2024-04-18,4,Full flight wk3,SP,mobile,basic,Digital Video (YouTube Ads),8,34.9
USR001676,2024-04-20,4,Full flight wk3,SP,mobile,basic,Digital Video (YouTube Ads),7,34.9
USR001677,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),7,34.9
USR001678,2024-04-20,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),12,34.9
USR001679,2024-04-19,4,Full flight wk3,SP,desktop,free,Digital Video (YouTube Ads),7,34.9
USR001680,2024-04-17,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (YouTube Ads),8,34.9
USR001681,2024-04-19,4,Full flight wk3,SP,desktop,ad-supported,Digital Video (Google Ads),14,34.9
USR001682,2024-04-20,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),10,34.9
USR001683,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),14,34.9
USR001684,2024-04-21,4,Full flight wk3,SP,desktop,free,Digital Video (Google Ads),6,34.9
USR001685,2024-04-16,4,Full flight wk3,SP,mobile,free,organic,4,34.9
USR001686,2024-04-16,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),10,34.9
USR001687,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (YouTube Ads),14,34.9
USR001688,2024-04-20,4,Full flight wk3,SP,desktop,free,Digital Video (Google Ads),4,34.9
USR001689,2024-04-20,4,Full flight wk3,SP,mobile,basic,Digital Video (Meta Ads),10,34.9
USR001690,2024-04-15,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),7,34.9
USR001691,2024-04-15,4,Full flight wk3,SP,mobile,basic,Digital Video (Google Ads),10,34.9
USR001692,2024-04-18,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),13,34.9
USR001693,2024-04-18,4,Full flight wk3,SP,desktop,free,Digital Video (Meta Ads),3,34.9
USR001694,2024-04-18,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),5,34.9
USR001695,2024-04-17,4,Full flight wk3,SP,mobile,basic,Digital Video (TikTok Ads),12,34.9
USR001696,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),10,34.9
USR001697,2024-04-16,4,Full flight wk3,SP,tablet,free,Digital Video (Google Ads),9,34.9
USR001698,2024-04-20,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),3,34.9
USR001699,2024-04-20,4,Full flight wk3,SP,desktop,basic,Digital Video (TikTok Ads),10,34.9
USR001700,2024-04-18,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),2,34.9
USR001701,2024-04-21,4,Full flight wk3,SP,desktop,ad-supported,Digital Video (Google Ads),6,34.9
USR001702,2024-04-17,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (TikTok Ads),10,34.9
USR001703,2024-04-15,4,Full flight wk3,SP,tablet,basic,Digital Video (YouTube Ads),11,34.9
USR001704,2024-04-19,4,Full flight wk3,SP,mobile,free,Digital Video (YouTube Ads),14,34.9
USR001705,2024-04-17,4,Full flight wk3,SP,tablet,basic,Digital Video (Google Ads),3,34.9
USR001706,2024-04-20,4,Full flight wk3,SP,mobile,free,Digital Video (YouTube Ads),7,34.9
USR001707,2024-04-18,4,Full flight wk3,SP,desktop,free,Digital Video (Google Ads),9,34.9
USR001708,2024-04-15,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (Meta Ads),14,34.9
USR001709,2024-04-17,4,Full flight wk3,SP,tablet,basic,Digital Video (Google Ads),5,34.9
USR001710,2024-04-19,4,Full flight wk3,SP,desktop,free,Digital Video (Meta Ads),0,34.9
USR001711,2024-04-19,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),0,34.9
USR001712,2024-04-15,4,Full flight wk3,SP,desktop,basic,organic,4,34.9
USR001713,2024-04-20,4,Full flight wk3,SP,desktop,basic,Digital Video (Meta Ads),11,34.9
USR001714,2024-04-18,4,Full flight wk3,SP,tablet,basic,Digital Video (Google Ads),9,34.9
USR001715,2024-04-16,4,Full flight wk3,SP,mobile,free,Digital Video (YouTube Ads),8,34.9
USR001716,2024-04-16,4,Full flight wk3,SP,mobile,basic,organic,5,34.9
USR001717,2024-04-18,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (Meta Ads),11,34.9
USR001718,2024-04-18,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),3,34.9
USR001719,2024-04-15,4,Full flight wk3,SP,mobile,basic,Digital Video (TikTok Ads),9,34.9
USR001720,2024-04-19,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),0,34.9
USR001721,2024-04-20,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),7,34.9
USR001722,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),5,34.9
USR001723,2024-04-16,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),14,34.9
USR001724,2024-04-15,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (TikTok Ads),12,34.9
USR001725,2024-04-18,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (YouTube Ads),11,34.9
USR001726,2024-04-19,4,Full flight wk3,SP,desktop,basic,Digital Video (Meta Ads),8,34.9
USR001727,2024-04-17,4,Full flight wk3,SP,tablet,free,Digital Video (Google Ads),5,34.9
USR001728,2024-04-16,4,Full flight wk3,SP,mobile,basic,Digital Video (YouTube Ads),10,34.9
USR001729,2024-04-20,4,Full flight wk3,SP,tablet,free,Digital Video (Google Ads),0,34.9
USR001730,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),7,34.9
USR001731,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (YouTube Ads),14,34.9
USR001732,2024-04-21,4,Full flight wk3,SP,desktop,free,Digital Video (Google Ads),5,34.9
USR001733,2024-04-16,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (YouTube Ads),13,34.9
USR001734,2024-04-15,4,Full flight wk3,SP,mobile,basic,Digital Video (Meta Ads),10,34.9
USR001735,2024-04-15,4,Full flight wk3,SP,tablet,free,Digital Video (Google Ads),6,34.9
USR001736,2024-04-15,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (TikTok Ads),5,34.9
USR001737,2024-04-15,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (Meta Ads),3,34.9
USR001738,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),9,34.9
USR001739,2024-04-16,4,Full flight wk3,SP,tablet,basic,Digital Video (YouTube Ads),12,34.9
USR001740,2024-04-21,4,Full flight wk3,SP,tablet,free,Digital Video (Google Ads),2,34.9
USR001741,2024-04-15,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),8,34.9
USR001742,2024-04-17,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (Meta Ads),0,34.9
USR001743,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),3,34.9
USR001744,2024-04-19,4,Full flight wk3,SP,desktop,basic,organic,0,34.9
USR001745,2024-04-16,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),14,34.9
USR001746,2024-04-16,4,Full flight wk3,SP,tablet,basic,Digital Video (TikTok Ads),11,34.9
USR001747,2024-04-17,4,Full flight wk3,SP,mobile,basic,Digital Video (YouTube Ads),1,34.9
USR001748,2024-04-19,4,Full flight wk3,SP,desktop,free,Digital Video (Google Ads),9,34.9
USR001749,2024-04-19,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),4,34.9
USR001750,2024-04-17,4,Full flight wk3,SP,desktop,free,Digital Video (TikTok Ads),13,34.9
USR001751,2024-04-20,4,Full flight wk3,SP,desktop,ad-supported,Digital Video (YouTube Ads),3,34.9
USR001752,2024-04-15,4,Full flight wk3,SP,mobile,basic,organic,1,34.9
USR001753,2024-04-16,4,Full flight wk3,SP,desktop,basic,Digital Video (Google Ads),5,34.9
USR001754,2024-04-18,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),7,34.9
USR001755,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (YouTube Ads),2,34.9
USR001756,2024-04-21,4,Full flight wk3,SP,tablet,free,Digital Video (Meta Ads),3,34.9
USR001757,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),11,34.9
USR001758,2024-04-16,4,Full flight wk3,SP,desktop,basic,organic,0,34.9
USR001759,2024-04-20,4,Full flight wk3,SP,mobile,free,Digital Video (YouTube Ads),6,34.9
USR001760,2024-04-21,4,Full flight wk3,SP,tablet,free,Digital Video (YouTube Ads),1,34.9
USR001761,2024-04-18,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),0,34.9
USR001762,2024-04-15,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),3,34.9
USR001763,2024-04-21,4,Full flight wk3,SP,mobile,basic,Digital Video (YouTube Ads),9,34.9
USR001764,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),1,34.9
USR001765,2024-04-16,4,Full flight wk3,SP,desktop,free,Digital Video (TikTok Ads),1,34.9
USR001766,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),0,34.9
USR001767,2024-04-18,4,Full flight wk3,SP,tablet,basic,Digital Video (Google Ads),13,34.9
USR001768,2024-04-20,4,Full flight wk3,SP,mobile,basic,Digital Video (YouTube Ads),10,34.9
USR001769,2024-04-18,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),4,34.9
USR001770,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (YouTube Ads),9,34.9
USR001771,2024-04-19,4,Full flight wk3,SP,mobile,basic,Digital Video (Meta Ads),6,34.9
USR001772,2024-04-19,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (YouTube Ads),6,34.9
USR001773,2024-04-16,4,Full flight wk3,SP,tablet,free,Digital Video (YouTube Ads),10,34.9
USR001774,2024-04-21,4,Full flight wk3,SP,mobile,basic,Digital Video (Meta Ads),12,34.9
USR001775,2024-04-20,4,Full flight wk3,SP,tablet,basic,Digital Video (YouTube Ads),5,34.9
USR001776,2024-04-19,4,Full flight wk3,SP,desktop,ad-supported,Digital Video (Meta Ads),2,34.9
USR001777,2024-04-15,4,Full flight wk3,SP,mobile,free,Digital Video (YouTube Ads),14,34.9
USR001778,2024-04-21,4,Full flight wk3,SP,mobile,basic,Digital Video (TikTok Ads),8,34.9
USR001779,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),1,34.9
USR001780,2024-04-16,4,Full flight wk3,SP,mobile,basic,Digital Video (Meta Ads),13,34.9
USR001781,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),9,34.9
USR001782,2024-04-21,4,Full flight wk3,SP,desktop,ad-supported,organic,14,34.9
USR001783,2024-04-21,4,Full flight wk3,SP,mobile,free,organic,3,34.9
USR001784,2024-04-19,4,Full flight wk3,SP,mobile,basic,Digital Video (YouTube Ads),0,34.9
USR001785,2024-04-20,4,Full flight wk3,SP,tablet,basic,Digital Video (Meta Ads),2,34.9
USR001786,2024-04-19,4,Full flight wk3,SP,desktop,basic,organic,4,34.9
USR001787,2024-04-16,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),3,34.9
USR001788,2024-04-19,4,Full flight wk3,SP,tablet,basic,Digital Video (Google Ads),0,34.9
USR001789,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),5,34.9
USR001790,2024-04-20,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),0,34.9
USR001791,2024-04-16,4,Full flight wk3,SP,mobile,free,Digital Video (Meta Ads),13,34.9
USR001792,2024-04-19,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (TikTok Ads),11,34.9
USR001793,2024-04-20,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (YouTube Ads),4,34.9
USR001794,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),6,34.9
USR001795,2024-04-21,4,Full flight wk3,SP,desktop,free,Digital Video (Meta Ads),5,34.9
USR001796,2024-04-16,4,Full flight wk3,SP,tablet,free,Digital Video (Meta Ads),14,34.9
USR001797,2024-04-19,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),9,34.9
USR001798,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),11,34.9
USR001799,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),9,34.9
USR001800,2024-04-18,4,Full flight wk3,SP,tablet,free,Digital Video (TikTok Ads),2,34.9
USR001801,2024-04-19,4,Full flight wk3,SP,tablet,free,Digital Video (YouTube Ads),10,34.9
USR001802,2024-04-19,4,Full flight wk3,SP,desktop,free,Digital Video (Google Ads),5,34.9
USR001803,2024-04-20,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (Google Ads),2,34.9
USR001804,2024-04-20,4,Full flight wk3,SP,mobile,free,Digital Video (TikTok Ads),10,34.9
USR001805,2024-04-20,4,Full flight wk3,SP,mobile,basic,Digital Video (TikTok Ads),0,34.9
USR001806,2024-04-17,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (Google Ads),4,34.9
USR001807,2024-04-21,4,Full flight wk3,SP,mobile,free,Digital Video (Google Ads),6,34.9
USR001808,2024-04-18,4,Full flight wk3,SP,mobile,basic,Digital Video (TikTok Ads),7,34.9
USR001809,2024-04-18,4,Full flight wk3,SP,desktop,free,Digital Video (YouTube Ads),13,34.9
USR001810,2024-04-18,4,Full flight wk3,SP,tablet,free,Digital Video (TikTok Ads),12,34.9
USR001811,2024-04-20,4,Full flight wk3,SP,desktop,free,Digital Video (Google Ads),12,34.9
USR001812,2024-04-21,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (Google Ads),4,34.9
USR001813,2024-04-15,4,Full flight wk3,SP,mobile,basic,Digital Video (Google Ads),2,34.9
USR001814,2024-04-20,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (Google Ads),9,34.9
USR001815,2024-04-19,4,Full flight wk3,SP,mobile,basic,Digital Video (TikTok Ads),10,34.9
USR001816,2024-04-16,4,Full flight wk3,SP,desktop,free,Digital Video (Meta Ads),0,34.9
USR001817,2024-04-15,4,Full flight wk3,SP,mobile,basic,Digital Video (YouTube Ads),11,34.9
USR001818,2024-04-19,4,Full flight wk3,SP,tablet,ad-supported,Digital Video (TikTok Ads),10,34.9
USR001819,2024-04-17,4,Full flight wk3,SP,mobile,free,Digital Video (YouTube Ads),6,34.9
USR001820,2024-04-19,4,Full flight wk3,SP,desktop,free,Digital Video (Meta Ads),0,34.9
USR001821,2024-04-17,4,Full flight wk3,SP,mobile,ad-supported,Digital Video (Google Ads),13,34.9
USR001822,2024-04-20,4,Full flight wk3,SP,desktop,free,Digital Video (Meta Ads),1,34.9
